country,year,cereal_yield,fdi_perc_gdp,en_per_gdp,en_per_cap,co2_ttl,co2_per_cap,co2_per_gdp,pop_urb_aggl_perc,prot_area_perc,gdp,gni_per_cap,under_5_mort_rate,pop_growth_perc,pop,urb_pop_growth_perc,urb_pop
NLD,1992,7459.2,1.840051948,166.9980786,4503.489656,168113.615,11.0761375,410.724532,12.66293319,11.16401108,3.36214E+11,21790,7.7,0.714099789,15178000,1.886714443,10676205.2
NZL,1992,5440.3,4.746985961,207.8010003,3827.671943,26171.379,7.410419628,402.3052744,25.68131495,25.09770621,40744409331,11830,10,1.041735384,3531700,1.183111468,2999825.98
PAK,1992,1881.5,0.691843695,228.6828528,397.3409593,72789.95,0.616810127,354.9946116,15.60049888,10.27823583,48635242274,430,120.3,2.609982226,118010303,3.385179906,36677602.17
PAN,1992,1835.8,2.175746078,103.9168384,717.0058585,4015.365,1.59507237,231.1764621,35.27991273,17.26311621,6641400000,2520,31.6,2.057808245,2517356,4.247021819,1418278.37
PER,1992,2498.6,-0.21893355,94.03038779,411.7613517,20388.52,0.904015936,206.4423206,27.2801888,4.709959109,36084008139,1440,71,1.930476149,22553275,2.33440053,15665504.82
PHL,1992,2103.2,0.43038062,192.6162746,467.3047195,50322.241,0.778268546,320.7910848,14.57950664,8.928020587,52976363148,780,54.3,2.36674084,64659225,4.431945295,32898613.68
POL,1992,2398.9,0.804027905,331.6166116,2569.043678,357283.144,9.312809536,1202.113599,4.278052481,17.46147285,84325431462,1910,16.3,0.314062145,38364700,0.379251215,23548252.86
PRT,1992,1778.9,1.76670367,105.9134268,1809.086721,52372.094,5.256659038,307.7523957,37.49951822,5.918263327,1.06041E+11,9660,12.4,0.281435488,9963000,1.591319155,4899803.4
PRY,1992,1966.8,1.822974189,175.3227487,707.1880361,2621.905,0.587241701,145.5862145,26.22415886,3.67229106,6445510898,1440,48.1,2.504895903,4464780,3.872576111,2235068.868
ROM,1992,2128.2,0.306891461,322.9609832,2052.102155,125063.035,5.487868489,863.6838079,9.042323051,4.25584668,25090303817,1240,35.1,-1.722755336,22789000,-1.423354023,12196672.8
RUS,1992,1743.2,0.252278648,523.6531367,5351.216324,2220720.532,14.9353384,1461.525068,16.73505236,8.377963009,4.60205E+11,3070,26.2,0.043724964,148689000,0.043724964,109137726
SAS,1992,2045.025368,0.222081867,282.190394,360.9178288,882456.216,0.754265394,595.9342045,10.73432817,5.800503266,3.4181E+11,336.9084316,113.8084653,2.017618865,1169954532,2.974786858,297284206.2
SAU,1992,4191.6,-0.057909711,222.7762696,4609.37997,286807.071,16.68542787,806.4245952,36.5795658,7.607450453,1.36304E+11,8620,39.7,3.06774681,17189075,3.611578268,13311219.68
SDN,1992,651.5,0.001279876,339.2549546,380.4554292,4756.099,0.170677621,152.1945124,9.866680083,4.747838231,7031931224,330,122.8,2.566519102,27865979,5.922778426,7936230.819
SEN,1992,787.7,0.356096968,160.1057096,231.4356722,3479.983,0.452718052,313.1874367,19.66886115,24.07384112,6004926101,780,135.4,2.974771241,7686866,3.382519003,3022475.711
SLV,1992,2039.3,0.25710031,129.4761408,515.2908372,3428.645,0.623561309,156.6810547,18.81684223,0.6441726,5954671446,1070,56.6,1.562016546,5498489,3.457807921,2810827.577
SSA,1992,885.5803029,0.523794556,379.3073067,668.6715218,475675.862,0.879439764,572.9597647,11.55634044,11.13794919,3.13697E+11,559.6816539,172.8125858,2.72878282,540885096.8,4.412826738,157058659
SWE,1992,3359.3,-0.002028159,226.5641639,5369.626442,57131.86,6.591123673,278.1035962,12.36972773,7.168233342,2.67173E+11,29710,6,0.585466826,8668000,0.753513955,7227378.4
SYR,1992,1174.6,0.430072936,239.8799327,835.0494354,44436.706,3.401612732,977.1620679,30.88176047,0.253369922,13253565901,1120,33.8,2.94117114,13063423,3.385960191,6450718.277
TGO,1992,863.2,-0.774356403,408.736084,342.6084559,836.076,0.218719711,260.9352944,17.89241904,11.25655607,1692964166,430,141.9,1.977280504,3822591,3.975413369,1198000.019
THA,1992,2254.1,1.895890362,184.2276717,833.3905615,126830.529,2.178246772,481.5189295,10.26090781,15.41295929,1.11453E+11,1870,27.1,0.887466833,58225969,1.494142101,17328048.37
TUR,1992,2123.4,0.530500634,115.9014588,958.422169,154494.377,2.758231742,333.5514276,24.932873,1.741939152,1.59095E+11,2930,73.4,1.698313419,56012109,2.663861123,33808908.99
TZA,1992,1087.4,0.26447604,460.7005575,369.4644704,2361.548,0.086724365,108.1402045,5.313232933,26.71723977,4601414688,180,154.6,3.357138319,27230502,5.008362626,5320840.091
UKR,1992,2834.4,0.270481194,634.5511063,4210.400808,641680.996,12.30446263,1854.410241,12.21593392,2.056308536,73942294099,1420,20.2,0.287652502,52150265.73,0.347479007,34878097.72
UMC,1992,2743.584329,1.279475432,317.8617156,1311.323092,7652334.293,3.661168646,887.3343531,16.14021759,9.79651236,2.8913E+12,1376.468312,46.36234827,1.240477798,2090134335,2.668558527,945924293.8
URY,1992,2733.4,0.087745473,106.342877,855.3948388,5170.47,1.639411679,203.8120253,49.50516146,0.250919156,12878157306,3840,21.9,0.722899277,3153857,1.058282487,2825855.872
USA,1992,5360.5,0.316362707,239.6018132,7677.394544,4876006.233,19.00873338,593.2386252,41.72483724,14.78596414,6.2618E+12,24810,10.5,1.386885605,256514000,1.913896135,195207154
UZB,1992,1777.1,0.069477679,1247.417937,2110.333023,114014.364,5.315602779,3142.053023,9.857555131,2.25541408,12953800571,600,74.1,2.344391704,21449000,1.485583697,8455195.8
VEN,1992,2576.5,1.075758754,229.5311376,2444.946658,105873.624,5.124818433,481.1170014,33.18985914,53.41241182,58470358476,2760,31.3,2.261698128,20659000,2.849589298,17622127
VNM,1992,3212.5,4.803347843,373.2059626,374.9475311,22387.035,0.327056279,325.5371573,9.196683423,4.49216863,9866990096,130,47.9,1.780101171,68450100,3.600946878,14415591.06
WLD,1992,2786.014714,0.725818301,232.3935992,1630.987781,22445664,4.127058619,607.1863849,17.04078205,9.489545652,2.45191E+13,4501.728621,87.45853146,1.503467448,5438658879,2.31720016,2365698070
YEM,1992,1110.3,12.47593521,138.2675131,253.2853199,14381.974,1.090353651,595.2199981,6.006068752,0,5755079583,410,121.9,5.053132779,13190192,7.717507197,2909756.355
ZAF,1992,943.2,0.002572937,339.7002836,2517.503575,324852.196,8.853792726,1194.689823,28.28914966,6.77727652,1.30513E+11,3320,57.6,2.086528113,36690738.76,3.034402508,19446091.55
ZAR,1992,782.1,-0.008895684,651.0643489,310.7855505,3619.329,0.091759092,192.2260322,13.46456336,9.985909909,8206227134,190,181.4,4.108226773,39443819,4.5371052,11060046.85
ZMB,1992,763.1,1.41384459,587.5823428,684.7504829,2456.89,0.296994934,254.8504655,9.817530328,35.98045473,3182810920,370,184.7,2.503436946,8272498,1.315099532,3183257.23
AGO,1993,267.8,5.71552893,266.3183791,551.6888781,5801.194,0.510140831,246.2617695,16.02573922,12.39982333,5285600050,310,231.1,3.297242646,11371750,6.700777082,4689709.7
ARE,1993,858.5,1.122720999,241.7436917,11039.32075,65980.331,31.09780205,680.9927566,26.96493008,0.26761579,35745300972,18550,18.3,5.204957642,2121704,5.027179817,1669356.707
ARG,1993,2846.5,1.179743768,153.5527509,1469.434276,118609.115,3.49034762,364.7338894,38.97566758,5.156290182,2.36754E+11,7100,24.2,1.309256048,33982035,1.696279866,29910987.21
ARM,1993,1688.8,0.066593791,446.7650772,646.57799,2929.933,0.869320102,600.6728785,34.27487106,6.930726135,1201313196,330,48.2,-2.333341886,3370373,-2.692086665,2250735.089
AUS,1993,1979.4,1.368501242,213.5993845,5160.700572,302116.796,17.10062806,707.788328,60.39476991,7.990602486,3.15554E+11,19100,7.8,0.985609098,17667000,1.141602023,15161819.4
AUT,1993,5098.5,0.599651815,122.4242052,3229.317221,58213.625,7.342097351,278.3407052,19.44859881,21.03373548,1.88289E+11,24220,7.9,1.861482359,7928746,1.861482477,5217114.868
BGD,1993,2647.7,0.042361641,156.7044338,124.1903757,17407.249,0.154531297,194.9888565,9.827584707,1.537974192,33166530060,320,125.6,2.171659786,112645460,4.003036272,23587959.32
BGR,1993,2512.4,0.369276235,400.8742545,2600.105878,69328.302,8.183227337,1261.658299,13.986178,3.105993537,10831999517,1250,22.8,-0.7994399,8472000,-0.382151714,5696572.8
BLR,1993,2795.8,0.108105634,573.6335581,3076.697041,74451.101,7.271325422,1355.699381,15.94148843,6.869953391,16280372553,1590,16.9,0.224883972,10239000,0.792473262,6874464.6
BOL,1993,1536.9,2.158786407,131.3198135,420.1227648,8038.064,1.126062522,351.978833,26.76652278,9.010080819,5734703516,810,109.2,2.324816666,7138204,3.646575039,4131592.475
BRA,1993,2354.5,0.294775601,130.3297516,942.6597016,230738.641,1.469805586,203.2116113,35.54116326,11.44249834,4.383E+11,2740,52.7,1.543014209,156985824,2.329387855,120251141.2
CAN,1993,2647.1,0.842496958,291.1602176,7641.830371,477920.11,16.57521965,631.5299249,40.22327174,6.922605918,5.63665E+11,20570,7.5,1.094331918,28833410.36,1.379490893,22276692.84
CHE,1993,6403.8,0.699307323,108.9101437,3484.621361,41022.729,5.912760017,184.800435,14.94214471,17.84301696,2.4409E+11,37840,7.1,0.912190442,6938000,1.021182336,5095267.2
CHL,1993,4246,2.168616933,136.9369022,1107.17325,36288.632,2.605184577,322.2132631,34.78478239,15.97063404,47693992627,3340,15.3,1.818502408,13929390,2.080875844,11695115.84
CHN,1993,4567.6,6.246298263,527.6824713,795.3873129,2878694.009,2.442800659,1620.623145,10.00516539,13.78374359,4.40501E+11,410,45.6,1.149619431,1178440000,3.870875783,351175120
CIV,1993,961,0.795829697,208.5297701,359.4258822,5892.869,0.426394454,247.3832351,17.01782221,22.59243969,11045080762,720,154.5,3.223788832,13820229,4.062264768,5627597.249
CMR,1993,959.3,0.037841232,229.8998745,397.377025,3898.021,0.294488687,170.3745004,14.53821167,7.14350569,13532152215,890,141.8,2.711341318,13236573,4.850957823,5752614.626
COG,1993,630.3,14.90665803,93.32767065,318.5672283,1543.807,0.596462888,174.7401712,30.02256333,6.785559634,1918970178,840,112.4,2.665302259,2588270,3.424113488,1438042.812
COL,1993,2505.4,1.718738965,121.2860658,768.1813293,64022.153,1.821594271,287.606577,31.69488212,20.35937388,55802540101,1430,33.4,1.863546248,35146220,2.497554136,24468798.36
CRI,1993,3419.3,2.559582233,101.4879312,707.7076671,3953.026,1.196649404,171.6040082,24.60749673,19.87959309,9638291624,2790,15.8,2.406974627,3303412,4.322526156,1775914.291
CZE,1993,4019.5,1.903040889,283.75098,4087.125448,131964.329,12.77362588,886.8161519,11.6495983,15.07611117,34380681377,2980,11.9,0.125914097,10331000,-0.034299548,7731720.4
DEU,1993,5710.5,0.020022399,154.1275318,4127.76645,911425.516,11.23053768,419.3393873,7.91375499,32.75586952,2.00446E+12,25200,7.2,0.657685603,81156000,0.712330454,59422423.2
DNK,1993,5677.6,1.217952951,140.1263771,3645.440547,57337.212,11.04976142,424.7396208,20.00435537,4.899227337,1.40627E+11,28300,7.4,0.366831163,5189000,0.413945439,4406498.8
DOM,1993,4014.8,1.458801234,150.7257894,651.5976253,11939.752,1.564622342,361.924182,21.01271171,22.13277981,12976408000,1570,54.5,1.924514445,7631076,2.844874924,4331398.738
ECA,1993,1875.530967,0.473673174,472.541227,3299.68457,3544417.829,8.940722018,1287.773637,16.29637279,6.982967176,8.30627E+11,2072.161716,49.34848831,0.283501618,396435301.5,0.343071332,249279928.9
ECU,1993,1959.8,3.144878571,98.80278894,545.9167026,24187.532,2.208265324,399.6631202,26.24754158,22.52154966,15063220705,1140,45.3,2.102634272,10953182,3.059240327,6212644.83
EGY,1993,5995.4,1.058425263,177.0052798,589.4741861,93156.468,1.552079498,466.0530899,21.0479423,2.017591991,46578631213,740,77.3,1.707334478,60020423,1.382884599,25856798.23
EMU,1993,4844.655242,1.151948543,146.5035566,3459.000397,2587669.888,8.377931978,354.8414834,17.61067989,12.39279879,5.96416E+12,20523.72981,8.282522692,0.436293542,308867378.6,0.627968821,219452211.6
ESP,1993,2720.3,1.899003962,116.0548887,2328.949002,226954.297,5.791216426,288.5846694,22.42404579,7.982926216,5.09819E+11,14670,9.3,0.31138215,39189400,0.443086086,29666375.8
ETH,1993,1312.9,0.039938121,606.3166362,286.5705868,5163.136,0.096503227,204.1783579,3.758478318,17.71089972,8763557094,230,170.1,3.367952878,53502211,5.330279997,7158595.832
FIN,1993,3606.4,0.988889745,274.1330312,5617.711015,51935.721,10.25182017,500.2682644,18.13049743,8.722914541,87322785469,20050,5.7,0.474872251,5066000,0.474872281,3110524
FRA,1993,6513.2,1.600152739,164.1450091,4010.153187,389105.37,6.599964858,270.1520967,22.09457943,10.42994105,1.297E+12,23130,7.5,0.41574251,58955673,0.630507694,43969140.92
GBR,1993,6424.4,1.683643677,156.4617457,3712.174083,567523.255,9.83258633,414.4265834,25.9857262,22.72250822,9.81098E+11,18830,7.9,0.239743703,57718614,0.307273249,51300304.12
GHA,1993,1340.2,2.095310031,386.13473,368.9265942,4664.424,0.289616803,303.1256294,13.28898037,13.99533598,5965704272,420,113.8,2.831649531,16105502,4.766350399,6219944.872
GRC,1993,3553.1,0.933078,120.5511753,2089.621536,75646.543,7.227837092,416.9770656,29.60864705,6.323146357,1.04707E+11,10700,11,0.921488513,10466000,1.090836621,6185406
GTM,1993,1813.2,1.25000627,143.3452295,503.1921453,5658.181,0.591577082,168.5236014,8.562098603,25.96354132,11399942820,1170,66.4,2.321039887,9564571,3.2711658,4045813.533
HND,1993,1328.7,0.766802724,169.9370247,482.4244815,2849.259,0.53721107,189.2359414,11.97730381,15.00926492,3481990761,650,50.7,2.644449571,5303798,3.612980144,2201076.17
HUN,1993,3085.2,6.088025647,237.733534,2483.323714,60124.132,5.804876108,555.7123721,18.70307396,4.66285091,38595683505,3490,15.9,-0.114045242,10357522,-0.297251407,6777962.397
IDN,1993,3916.2,1.268299445,261.4351466,626.5156441,218600.871,1.129570541,471.352061,9.665838194,10.83446566,1.58007E+11,780,73.3,1.569255197,193525648,4.590633057,65024617.73
IND,1993,2084.8,0.199382436,297.0162264,389.6931023,814297.687,0.905450271,690.115943,10.41476401,5.18803864,2.76037E+11,310,105.6,1.852646766,899329000,2.697181536,235264466.4
IRL,1993,5801.3,2.203875398,150.8034362,2828.41832,31286.844,8.780300283,468.1413085,26.14573569,0.902828872,50872394991,14030,7.8,0.399303132,3563300,0.747735565,2048897.5
ISR,1993,3015.8,0.917549724,138.7796744,2636.863904,45148.104,8.58165824,451.6576431,56.2114617,18.742635,65925582473,13070,9.8,2.658091611,5261000,2.768406186,4771727
ITA,1993,4851.3,0.367170908,108.5514525,2611.947741,422680.422,7.437268512,309.0897596,18.36147292,7.533989748,1.02099E+12,20640,8.3,0.061779244,56832750,0.121659485,37975643.55
JOR,1993,1743.3,-0.598463695,284.5170729,961.2208562,12101.1,3.098134887,917.0340652,23.79788799,9.41065053,5605775322,1370,35.5,4.528387378,3905930.646,6.124166208,2960695.43
JPN,1993,4429.3,0.002728693,135.8432671,3674.052756,1108673.446,8.902433401,329.155763,46.68458277,13.78743864,4.35001E+12,32680,6,0.246819413,124536000,0.716671491,79703040
KAZ,1993,988.6,5.431238018,735.9698474,3997.108279,221105.432,13.53948309,2492.965066,6.718174223,2.426483775,23409027476,1430,53.2,-0.663278467,16330419,-0.805880986,9154832.894
KEN,1993,1461.2,2.532352589,343.8682993,447.6556458,6347.577,0.245588096,188.6493817,6.168529386,11.60047295,5751786610,270,108.3,3.160512609,25846436,4.020732967,4828114.245
KOR,1993,5502.8,0.162397666,207.3987878,2823.759987,317085.49,7.197328173,528.6274843,51.09326766,2.179232734,3.62136E+11,8330,6.4,0.896049042,44056000,2.053956716,33676406.4
LAC,1993,2489.364939,0.957996264,139.6414135,1048.336142,1056323.354,2.295517463,311.1802873,32.16195183,11.72404469,1.40314E+12,2944.760047,48.26292253,1.729488087,460167857.9,2.39213689,332134497.9
LIC,1993,1599.033671,0.302789132,364.2629624,336.6261475,348730.0893,0.63995442,881.8437752,8.716338923,9.826293548,1.31605E+11,262.0754987,157.4136344,2.510842786,544929574.1,3.893584186,121863466.8
LMC,1993,2126.252566,1.257115906,322.220622,584.0358948,2293583.164,1.233060089,682.0959816,12.16452565,7.891193347,8.83574E+11,492.0845206,106.2670886,1.961863925,1860074123,3.108323431,608138080.3
LMY,1993,2395.837577,1.585809731,314.675159,908.0031022,10316726.53,2.282576413,818.1926565,13.823306,9.423729776,4.05469E+12,901.789792,94.13623926,1.659285047,4519772689,2.870325518,1700472978
MAR,1993,560.4,1.833755753,118.4460486,309.488301,28217.565,1.080810917,413.6433654,18.82036889,1.250175977,26801064631,1020,75.3,1.652827927,26107772,2.971528355,13153095.53
MEX,1993,2639.5,1.088553792,140.1222752,1458.316318,341441.704,3.831700617,368.1688271,33.69475825,3.264609029,4.03196E+11,4170,42.2,1.796286511,89109703,2.348774105,64693644.38
MIC,1993,2502.585328,1.622218164,313.6681516,965.9007218,9968446.686,2.507884311,816.0131322,14.43545746,9.348709455,3.92424E+12,990.2997768,80.50617877,1.543642561,3974843115,2.792170737,1578609511
MNA,1993,1558.367112,1.372597392,182.3607419,884.596562,640556.4304,2.651332644,590.8606036,20.33087248,3.174634628,2.70992E+11,1212.861079,65.52177644,2.190814594,241597911.8,2.929952524,127686945.1
MOZ,1993,565.1,1.578181236,1038.594251,409.7361152,1078.098,0.072576759,183.9667092,5.789032212,14.82189042,2027650518,150,203.8,3.677975785,14854590,7.991540915,3588868.944
MYS,1993,3003,7.482896923,202.6530584,1622.197724,91722.671,4.655674664,581.6101796,8.07248246,17.7434243,66894450252,3200,15.3,2.55596244,19701263,4.793022553,10508653.68
NGA,1993,1153,6.300677879,516.4509607,749.6461003,60061.793,0.572390171,394.3346782,12.72019793,12.78301256,21352759382,240,212.2,2.398446521,104931559,4.339208244,39307362
NLD,1993,7998.3,1.94821268,166.3282463,4511.785428,172150.982,11.26709141,415.3645125,12.69504347,11.2108457,3.27495E+11,22270,7.4,0.663867078,15279096.95,1.822890695,10872605.39
NZL,1993,5414.9,5.228124378,206.1498698,3993.479648,25511.319,7.141626729,368.6623071,26.01427692,25.15244037,45827934439,12130,9.5,1.140231107,3572200,1.281407601,3038513.32
PAK,1993,1957.7,0.677094209,236.3786973,407.5048223,78008.091,0.644535617,373.8716239,15.71651108,10.2937733,51478354558,440,118.7,2.526581223,121029915,3.295815785,37906569.38
PAN,1993,1898.7,2.338439478,100.0785807,713.3704224,4129.042,1.606836203,225.4227,35.38459383,17.26322094,7252700000,2710,30.7,2.056911993,2569672,4.19922395,1479103.203
PER,1993,2689.7,2.18342532,95.81559498,431.4057217,23556.808,1.025092317,227.6739164,27.48721485,4.709952783,34834667902,1560,67.3,1.87519041,22980182,2.277489803,16026378.93
PHL,1993,2212.8,2.277067049,188.7394606,456.8871395,51290.329,0.775084273,320.1862668,14.72078392,8.932521527,54368183872,830,51.9,2.315494603,66173874,4.338909939,34357475.38
POL,1993,2752.9,1.997655684,327.2014655,2624.711797,352519.711,9.16611745,1142.665288,4.279744663,18.39000752,85850630506,2270,15.6,0.245497266,38459000,0.310643863,23621517.8
PRT,1993,2033.4,1.638061913,106.553706,1780.868859,47472.982,4.759673351,284.7828082,37.69105675,5.919557915,93639961863,9890,11.5,0.110347599,9974000,1.403294911,4969046.8
PRY,1993,1967.4,1.090942068,175.2871198,716.983223,2951.935,0.645214629,157.741228,26.42461259,3.757680268,6874792180,1550,46.4,2.441320547,4575121,3.790547363,2321416.395
ROM,1993,2422.6,0.356585192,309.0182195,1996.162865,122133.102,5.367308372,830.8921609,8.993280598,4.40261745,26361161948,1190,34,-0.149306184,22755000,0.149201491,12214884
RUS,1993,1635.8,0.278352332,541.3135493,5057.920455,2030029.198,13.66838943,1462.831308,16.70082817,8.55964634,4.3506E+11,2900,26.2,-0.113724698,148520000,-0.113724698,109013680
SAS,1993,2100.13382,0.300087835,277.8273694,363.7406664,917861.101,0.769195985,593.8284305,10.85713266,5.843753531,3.77757E+11,325.959705,110.4349468,1.993142306,1193273391,2.941878465,306029946.2
SAU,1993,4462.3,1.034570911,227.5961115,4579.612516,315567.352,17.8491148,887.0595728,36.99453385,7.712586793,1.32151E+11,8200,37.2,2.814421239,17679720,3.35531116,13765429.99
SDN,1993,503.1,-0.001801598,315.0484886,359.8977811,2907.931,0.101655777,88.98776424,10.30955618,4.747835173,8881004944,300,121.5,2.619818609,28605664,5.867081472,8415786.349
SEN,1993,841.5,-0.01430307,157.5125168,223.9986204,3593.66,0.454026997,319.2650688,19.81565569,24.07384813,5678880069,740,134.8,2.925664249,7915080,3.331756177,3124873.584
SLV,1993,1986.9,0.236841615,126.9822335,534.2963625,3890.687,0.696750403,165.5914744,19.00435294,0.644231675,6937988506,1190,53.7,1.544045511,5584047,3.404564294,2908171.678
SSA,1993,1055.774509,0.856869341,392.3167505,672.5952672,494622.1575,0.890355624,592.7895688,11.66498997,11.16489002,2.96193E+11,541.9927925,171.815949,2.708182965,555533254.8,4.372815556,163926544.4
